SpName,TableName
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,STAG_CONFIG_SUNGL_MF
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL_NEW_ENTRIES
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,USP_LOAD_ETL5_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,USP_LOAD_ETL5_SUNGL_EXTRACT
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_EXCLUDED
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_BINEXCLUSION_SEPARATION
STAG_ID.USP_LoadADLToDWH_ETL5_ConfigFiles.sql,USP_LoadADLToDWH_ETL5_ConfigFiles
FOND_ID.USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS.sql,USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS
FOND_ID.USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS.sql,FOND_ETL5_FCT_CREATION_VALIDATION_DETAILS
FOND_ID.USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_FCT_CREATION_VALIDATION_DETAILS.sql,STAG_CONFIG_ABST_FINANCE_CONFIG_HISTORICAL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_MIX_APE_NOSTAFF_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,STAG_CONFIG_MIX_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_APE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_NO_STAF_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_DRIVER_RATIO_AND_ALLOCATION
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_DRIVER_DETAIL_TOTAL_RATIO_POLICY
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_DRIVER_DETAIL_TOTAL_RATIO
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_DRIVER_DETAIL_ALL_RATIO
FOND_ID.USP_LOAD_ETL5_APE_NOSTAFF_DRIVER_DETAIL.sql,FOND_ETL5_DRIVER_DETAIL_MIX
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,FOND_ETL5_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,STAG_CONFIG_SUNGL_MF
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL_NEW_ENTRIES
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_LOAD_ETL5_IFRS4_SUNGL_SPLITTING
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_EXCLUDED_SPLITTING
FOND_ID.USP_LOAD_ETL5_SUNGL_ZERO_AUTOMATION_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_BINEXCLUSION_SEPARATION_SPLITTING
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,FOND_CONFIG_STAG_PRE_ALLOCATED_CONFIGURATION_TABLE
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,STAG_CONFIG_STAG_PRE_ALLOCATED_CONFIGURATION_TABLE
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,FOND_CONFIG_STAG_PLAI_CLASSIFICATION_MAPPING
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,FOND_ETL5_EXCLUSION_CONFIG
FOND_ID.USP_LOAD_ETL5_PRE_ALLOCATED_CONFIGURATION_TABLE.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,USP_LOAD_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_LIFEASIA_ETL4_LIFEASIA
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_LIFEASIA_ETL4_LIFEASIA_INVALID
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_LIFEASIA_ETL4_LIFEASIA_NONRELATED
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_MASTER_T0.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ICG_STORES
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_RENOVA_ETL1_MAPPING
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_IFRS17_PORTFOLIO_MAPPING
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUEMAS_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PAYLIFE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_CREDITSHIELD_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PER_ACCOUNT_VALUE_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_MJE.sql,USP_LOAD_ETL5_MJE
FOND_ID.USP_LOAD_ETL5_MJE.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_MJE.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_MJE.sql,STAG_CONFIG_ETL5_MJE_MASTER_T7_CONFIG
FOND_ID.USP_LOAD_ETL5_MJE.sql,FOND_ETL5_SUNGL_EXTRACT
FOND_ID.USP_LOAD_ETL5_MJE.sql,STAG_CONFIG_ETL5_MJE_BS_PNL_LIST_CONFIG
FOND_ID.USP_LOAD_ETL5_MJE.sql,STAG_CONFIG_ETL5_MJE_FILTERED_CONFIG
FOND_ID.USP_LOAD_ETL5_MJE.sql,STAG_CONFIG_ETL5_MJE_UNFILTERED_PREM_CLAIM_COMM_CONFIG
FOND_ID.USP_LOAD_ETL5_MJE.sql,FOND_ETL5_MJE_FILTERED
FOND_ID.USP_LOAD_ETL5_MJE.sql,FOND_ETL5_MJE_UNFILTERED
FOND_ID.USP_LOAD_ETL5_MJE.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_APE
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_LIFEASIA_ETL4_LIFEASIA
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_LIFEASIA_ETL4_LIFEASIA_INVALID
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,STAG_DATAMART_ETL5_LAND_APIS
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,STAG_LIFEASIA_CHDRPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,STAG_LIFEASIA_COVRPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,STAG_LIFEASIA_COVTPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_APE.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ICG_STORES
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_RENOVA_ETL1_MAPPING
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_IFRS17_PORTFOLIO_MAPPING
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_COLLECTED_RENEWAL_PREMIUM
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUEMAS_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PAYLIFE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_CREDITSHIELD_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PERSISTENCY_COMMISSION_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,USP_LOAD_ETL5_CLASSIFICATION_MAPPING
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,FOND_ETL5_CLASSIFICATION_MAPPING
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,STAG_CONFIG_STAG_PLAI_CLASSIFICATION_MAPPING
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,FOND_CONFIG_STAG_PLAI_CLASSIFICATION_MAPPING
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,FOND_ETL5_EXCLUSION_CONFIG
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_MAPPING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_LIFEASIA_ETL4_LIFEASIA
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_LIFEASIA_ETL4_LIFEASIA_INVALID
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,STAG_LIFEASIA_CHDRPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_COLLECTED_RENEWAL_PREMIUM
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PREMIUM_FYP_COLLECTED_RENEWAL_PREMIUM.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,FOND_PRUAMAN_ETL4_PRUAMAN
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,FOND_ETL5_PRUAMAN_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,FOND_ETL5_PRUAMAN_FYP_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUAMAN_DRIVER_DETAIL.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,FOND_ETL5_DRIVER_FYP_POLICY
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_CONFIG_IFRS17_PARAM_TABLE_MAPPING
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_CONFIG_IFRS17_PARAM_TABLE_MAPPING_NONRELATED
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,"STAG_LIFEASIA_ACMVPF,@IFRS17_YEAR,@TABLE_SUFFIX,"
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,"STAG_LIFEASIA_AB618B671,@IFRS17_YEAR,@TABLE_SUFFIX,"
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,"STAG_LIFEASIA_RTRNPF,@TABLE_SUFFIX,"
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,FOND_PREP_LIFEASIA_GTRNPF_GENLPF
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_LIFEASIA_CHDRPF
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_LIFEASIA_COVRPF
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_LIFEASIA_COVTPF
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_LIFEASIA_DESCPF
FOND_ID.USP_LOAD_ETL5_INSERT_UC_DRIVER_FYP_POLICY.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,USP_LOAD_ETL5_CLASSIFICATION_VALIDATION
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL5_IFRS4_SUNGL_CLASS
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL5_CLASSIFICATION_PER_EXPENSE
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL5_CLASSIFICATION_PER_CASHFLOW
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL5_SUNGL_EXTRACT
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL4_HIST_PAS_NON_POL_NEW
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,FOND_ETL5_FCT_CREATION_VALIDATION_DETAILS
FOND_ID.USP_LOAD_ETL5_CLASSIFICATION_VALIDATION.sql,STAG_CONFIG_EXPENSE_CONTROL_ACCT
FOND_ID.USP_LOAD_ETL5_MJE_SPLITTING.sql,USP_LOAD_ETL5_MJE_SPLITTING
FOND_ID.USP_LOAD_ETL5_MJE_SPLITTING.sql,USP_GetRunIdReturn
